# Hopf bifurcation point for different orders of the approximation.
# Data is:
#   - Kernel numbers N, where data is available.
#   - Hopf bifurcation points.
# Parameters (for ode_find_hopf_point_bisec) are:
#   - T_min = 3.4
#   - T_max = 6
#   - tol = 1e-4
1.000000000000000000e+01 1.100000000000000000e+01 1.300000000000000000e+01 1.600000000000000000e+01 2.000000000000000000e+01 2.500000000000000000e+01 3.100000000000000000e+01 3.800000000000000000e+01 4.600000000000000000e+01 5.500000000000000000e+01 6.500000000000000000e+01 7.600000000000000000e+01 8.800000000000000000e+01 1.010000000000000000e+02 1.150000000000000000e+02 1.300000000000000000e+02 1.460000000000000000e+02 1.630000000000000000e+02 1.810000000000000000e+02 2.000000000000000000e+02 2.200000000000000000e+02 2.410000000000000000e+02 2.630000000000000000e+02 2.860000000000000000e+02 3.100000000000000000e+02 3.350000000000000000e+02 3.610000000000000000e+02 3.880000000000000000e+02 4.160000000000000000e+02 4.450000000000000000e+02 4.750000000000000000e+02 5.060000000000000000e+02 5.380000000000000000e+02 5.710000000000000000e+02 6.050000000000000000e+02 6.400000000000000000e+02 6.760000000000000000e+02 7.130000000000000000e+02 7.510000000000000000e+02 7.900000000000000000e+02 8.300000000000000000e+02 8.710000000000000000e+02 9.130000000000000000e+02 9.560000000000000000e+02 1.000000000000000000e+03
5.924859619140625533e+00 5.786004638671875533e+00 5.585736083984375711e+00 5.394512939453124822e+00 5.240106201171875533e+00 5.123309326171875178e+00 5.036822509765625178e+00 4.972552490234375178e+00 4.924151611328125178e+00 4.887335205078126243e+00 4.858770751953126243e+00 4.836395263671875888e+00 4.818463134765625711e+00 4.803863525390625000e+00 4.792120361328124467e+00 4.782281494140625533e+00 4.774029541015625711e+00 4.767047119140625178e+00 4.761175537109374467e+00 4.755938720703125178e+00 4.751654052734374467e+00 4.747845458984373934e+00 4.744512939453124467e+00 4.741497802734374822e+00 4.738958740234374467e+00 4.736578369140625355e+00 4.734515380859374289e+00 4.732769775390625711e+00 4.731024169921874467e+00 4.729595947265624822e+00 4.728167724609374289e+00 4.726898193359375000e+00 4.725787353515625178e+00 4.724835205078124822e+00 4.723883056640625355e+00 4.723089599609375355e+00 4.722296142578126243e+00 4.721502685546875355e+00 4.720867919921874822e+00 4.720233154296875178e+00 4.719598388671875533e+00 4.719122314453125355e+00 4.718646240234375178e+00 4.718170166015625000e+00 4.717694091796874822e+00
