# Maximal LE for time delay T = 17.5. Parameters are m = 100, t_max = 1e5,
# tr_skip = 0.01. Data is: Kernel numbers Ns; Corresponding mLEs for ODE.
# Errors (scipy.sem of local LEs) are in the order 0.000066.
# 
# DDE:
# Parameters are T = 17.5, m = 100, t_max = 1e7, tr_skip = 0.001.
# mLE = 0.0071407 +/- 0.00000548 (scipy.sem of local LEs)
1.000000000000000000e+02 1.250000000000000000e+02 1.500000000000000000e+02 1.750000000000000000e+02 2.000000000000000000e+02 2.250000000000000000e+02 2.500000000000000000e+02 2.750000000000000000e+02 3.000000000000000000e+02 3.250000000000000000e+02 3.500000000000000000e+02 3.750000000000000000e+02 4.000000000000000000e+02 4.250000000000000000e+02 4.500000000000000000e+02 4.750000000000000000e+02 5.000000000000000000e+02 5.250000000000000000e+02 5.500000000000000000e+02 5.750000000000000000e+02 6.000000000000000000e+02 6.250000000000000000e+02 6.500000000000000000e+02 6.750000000000000000e+02 7.000000000000000000e+02 7.250000000000000000e+02 7.500000000000000000e+02 7.750000000000000000e+02 8.000000000000000000e+02 8.250000000000000000e+02 8.500000000000000000e+02 8.750000000000000000e+02 9.000000000000000000e+02 9.250000000000000000e+02 9.500000000000000000e+02 9.750000000000000000e+02 1.000000000000000000e+03 1.050000000000000000e+03
-9.425728825680097236e-06 -4.456097139138897617e-06 1.420222427182669548e-06 8.149356307925959214e-04 3.243974988340123013e-03 3.606683133888530322e-03 4.152874777501257796e-03 3.169039190452915822e-03 4.044208453974712514e-03 4.441195150181799500e-03 1.843412148487405750e-03 5.203596475754511744e-03 5.479569123399429670e-03 5.439587910067279417e-03 5.716233834705195839e-03 5.939679402526401759e-03 5.998603847529440647e-03 6.240378279410699856e-03 6.258770733692674629e-03 6.454333515190821893e-03 6.690860598114676573e-03 6.635926192996774269e-03 6.913456398166264831e-03 6.527174585859050679e-03 6.741595079227747159e-03 6.844463814643290608e-03 6.684557460339687202e-03 6.999535508944285458e-03 6.837573019743472050e-03 6.947004974311230333e-03 6.930925220160738705e-03 6.886756770599754100e-03 7.099332424471211517e-03 6.705821765341199968e-03 6.935616199568862654e-03 6.800532534138870044e-03 7.116124158892893348e-03 6.911077329052555014e-03
