1.250000000000000000e+02 1.750000000000000000e+02 2.250000000000000000e+02 2.750000000000000000e+02 3.250000000000000000e+02 3.750000000000000000e+02 4.250000000000000000e+02 4.750000000000000000e+02 5.250000000000000000e+02 5.750000000000000000e+02 6.250000000000000000e+02 6.750000000000000000e+02 7.250000000000000000e+02 7.750000000000000000e+02 8.250000000000000000e+02 8.750000000000000000e+02 9.250000000000000000e+02 9.750000000000000000e+02
-4.456097139138897617e-06 8.149356307925959214e-04 3.606683133888530322e-03 3.169039190452915822e-03 4.441195150181799500e-03 5.203596475754511744e-03 5.439587910067279417e-03 5.939679402526401759e-03 6.240378279410699856e-03 6.454333515190821893e-03 6.635926192996774269e-03 6.527174585859050679e-03 6.844463814643290608e-03 6.999535508944285458e-03 6.947004974311230333e-03 6.886756770599754100e-03 6.705821765341199968e-03 6.800532534138870044e-03
